filename,resolution,bitdepth,format,number
0337.yuv,1632x2040,8,yuv420p,1
0339.yuv,2040x1360,8,yuv420p,1
0332.yuv,2040x1224,8,yuv420p,1
0192.yuv,2040x1456,8,yuv420p,1
0105.yuv,2040x1296,8,yuv420p,1
0313.yuv,1360x2040,8,yuv420p,1
0451.yuv,1360x2040,8,yuv420p,1
0019.yuv,2040x1536,8,yuv420p,1
0587.yuv,2040x1368,8,yuv420p,1
0200.yuv,2040x1360,8,yuv420p,1
0239.yuv,2040x1152,8,yuv420p,1
0148.yuv,2040x1360,8,yuv420p,1
0594.yuv,2040x1360,8,yuv420p,1
0668.yuv,2040x1360,8,yuv420p,1
0624.yuv,1360x2040,8,yuv420p,1
0325.yuv,2040x1360,8,yuv420p,1
0752.yuv,1176x2040,8,yuv420p,1
0261.yuv,2040x1360,8,yuv420p,1
0693.yuv,2040x1536,8,yuv420p,1
0591.yuv,2040x1216,8,yuv420p,1
0747.yuv,2040x1464,8,yuv420p,1
0276.yuv,2040x1360,8,yuv420p,1
0761.yuv,2040x1440,8,yuv420p,1
0395.yuv,2040x1360,8,yuv420p,1
0716.yuv,2040x2040,8,yuv420p,1
0770.yuv,2040x1360,8,yuv420p,1
0101.yuv,2040x1512,8,yuv420p,1
0257.yuv,2040x1360,8,yuv420p,1
0157.yuv,2040x1360,8,yuv420p,1
0391.yuv,2040x1360,8,yuv420p,1
0150.yuv,1168x2040,8,yuv420p,1
0138.yuv,2040x1360,8,yuv420p,1
0247.yuv,2040x1360,8,yuv420p,1
0182.yuv,2040x1248,8,yuv420p,1
0790.yuv,2040x1360,8,yuv420p,1
0112.yuv,1360x2040,8,yuv420p,1
0574.yuv,2040x1336,8,yuv420p,1
0789.yuv,2040x1264,8,yuv420p,1
0107.yuv,2040x1360,8,yuv420p,1
0205.yuv,2040x856,8,yuv420p,1
0498.yuv,2040x1360,8,yuv420p,1
0334.yuv,2040x1360,8,yuv420p,1
0530.yuv,2040x1360,8,yuv420p,1
0143.yuv,2040x1360,8,yuv420p,1
0726.yuv,2040x1152,8,yuv420p,1
0781.yuv,2040x1360,8,yuv420p,1
0735.yuv,2040x1536,8,yuv420p,1
0461.yuv,1440x2040,8,yuv420p,1
0763.yuv,2040x1536,8,yuv420p,1
0419.yuv,2040x1536,8,yuv420p,1
0621.yuv,2040x1360,8,yuv420p,1
0193.yuv,2040x1360,8,yuv420p,1
0773.yuv,2040x1360,8,yuv420p,1
0151.yuv,2040x1360,8,yuv420p,1
0064.yuv,2040x1360,8,yuv420p,1
0523.yuv,2040x888,8,yuv420p,1
0623.yuv,2040x1360,8,yuv420p,1
0346.yuv,2040x1360,8,yuv420p,1
0299.yuv,2040x1392,8,yuv420p,1
0161.yuv,2040x1264,8,yuv420p,1
0269.yuv,2040x1632,8,yuv420p,1
0512.yuv,2040x1456,8,yuv420p,1
0599.yuv,2040x1360,8,yuv420p,1
0072.yuv,2040x1360,8,yuv420p,1
0754.yuv,2040x1360,8,yuv420p,1
0194.yuv,2040x1360,8,yuv420p,1
0615.yuv,1360x2040,8,yuv420p,1
0096.yuv,2040x1360,8,yuv420p,1
0446.yuv,2040x1360,8,yuv420p,1
0444.yuv,2040x1360,8,yuv420p,1
0700.yuv,2040x1728,8,yuv420p,1
0220.yuv,2040x1360,8,yuv420p,1
0645.yuv,2040x1360,8,yuv420p,1
0429.yuv,2040x1536,8,yuv420p,1
0551.yuv,2040x1360,8,yuv420p,1
0293.yuv,2040x1152,8,yuv420p,1
0740.yuv,2040x1360,8,yuv420p,1
0137.yuv,2040x1336,8,yuv420p,1
0488.yuv,1360x2040,8,yuv420p,1
0199.yuv,2040x1552,8,yuv420p,1
0678.yuv,2040x1456,8,yuv420p,1
0216.yuv,2040x1632,8,yuv420p,1
0657.yuv,2040x1536,8,yuv420p,1
0723.yuv,2040x1360,8,yuv420p,1
0783.yuv,2040x1368,8,yuv420p,1
0227.yuv,1360x2040,8,yuv420p,1
0470.yuv,2040x1360,8,yuv420p,1
0477.yuv,2040x1360,8,yuv420p,1
0557.yuv,2040x1152,8,yuv420p,1
0525.yuv,2040x1360,8,yuv420p,1
0319.yuv,2040x1360,8,yuv420p,1
0750.yuv,2040x1360,8,yuv420p,1
0355.yuv,2040x1360,8,yuv420p,1
0456.yuv,2040x1360,8,yuv420p,1
0676.yuv,2040x1344,8,yuv420p,1
0264.yuv,2040x1360,8,yuv420p,1
0684.yuv,2040x1360,8,yuv420p,1
0356.yuv,2040x1272,8,yuv420p,1
0048.yuv,2040x1360,8,yuv420p,1
0118.yuv,2040x1488,8,yuv420p,1
0368.yuv,2040x1360,8,yuv420p,1
0144.yuv,2040x1360,8,yuv420p,1
0469.yuv,1360x2040,8,yuv420p,1
0635.yuv,2040x1368,8,yuv420p,1
0116.yuv,2040x1360,8,yuv420p,1
0366.yuv,2040x1360,8,yuv420p,1
0055.yuv,2040x1152,8,yuv420p,1
0741.yuv,1320x2040,8,yuv420p,1
0223.yuv,2040x1360,8,yuv420p,1
0061.yuv,1288x2040,8,yuv420p,1
0279.yuv,2040x1360,8,yuv420p,1
0320.yuv,2040x1360,8,yuv420p,1
0235.yuv,2040x1360,8,yuv420p,1
0044.yuv,2040x2040,8,yuv420p,1
0581.yuv,2040x1072,8,yuv420p,1
0341.yuv,2040x1440,8,yuv420p,1
0250.yuv,2040x1360,8,yuv420p,1
0323.yuv,2040x1360,8,yuv420p,1
0713.yuv,2040x1344,8,yuv420p,1
0345.yuv,2040x1360,8,yuv420p,1
0547.yuv,2040x1152,8,yuv420p,1
0652.yuv,2040x1360,8,yuv420p,1
0367.yuv,2040x1360,8,yuv420p,1
0727.yuv,2040x1360,8,yuv420p,1
0592.yuv,2040x1360,8,yuv420p,1
0025.yuv,1144x2040,8,yuv420p,1
0009.yuv,2040x1528,8,yuv420p,1
0561.yuv,2040x1176,8,yuv420p,1
0431.yuv,2040x1360,8,yuv420p,1
0278.yuv,1360x2040,8,yuv420p,1
0893.yuv,2040x1360,8,yuv420p,1
0839.yuv,2040x1360,8,yuv420p,1
0805.yuv,2040x1536,8,yuv420p,1
0819.yuv,2040x1360,8,yuv420p,1
0838.yuv,2040x1360,8,yuv420p,1
0834.yuv,2040x1360,8,yuv420p,1
0877.yuv,2040x1152,8,yuv420p,1
0884.yuv,2040x1360,8,yuv420p,1
0892.yuv,2040x1288,8,yuv420p,1
0804.yuv,2040x1200,8,yuv420p,1
0866.yuv,1360x2040,8,yuv420p,1
0818.yuv,2040x1536,8,yuv420p,1
0886.yuv,2040x1360,8,yuv420p,1
0879.yuv,2040x1872,8,yuv420p,1
0883.yuv,2040x1384,8,yuv420p,1
0833.yuv,2040x1552,8,yuv420p,1
0851.yuv,2040x1344,8,yuv420p,1
0857.yuv,2040x1416,8,yuv420p,1
0827.yuv,2040x1536,8,yuv420p,1
0862.yuv,2040x1360,8,yuv420p,1
0900.yuv,2040x1152,8,yuv420p,1
0812.yuv,2040x1536,8,yuv420p,1
0811.yuv,2040x1360,8,yuv420p,1
0823.yuv,2040x1288,8,yuv420p,1
0878.yuv,2040x1744,8,yuv420p,1
0868.yuv,2040x1360,8,yuv420p,1
0861.yuv,2040x1360,8,yuv420p,1
0845.yuv,2040x1360,8,yuv420p,1
0809.yuv,2040x1360,8,yuv420p,1
0852.yuv,2040x1152,8,yuv420p,1
0835.yuv,1624x2040,8,yuv420p,1
0847.yuv,1360x2040,8,yuv420p,1
0820.yuv,2040x1360,8,yuv420p,1
0871.yuv,2040x1360,8,yuv420p,1
0846.yuv,2040x1368,8,yuv420p,1
0829.yuv,2040x1360,8,yuv420p,1
0870.yuv,2040x1576,8,yuv420p,1
0825.yuv,2040x1360,8,yuv420p,1
0840.yuv,2040x1360,8,yuv420p,1
0860.yuv,2040x1536,8,yuv420p,1
0875.yuv,2040x1536,8,yuv420p,1
0895.yuv,2040x1288,8,yuv420p,1
0888.yuv,2040x1360,8,yuv420p,1
0848.yuv,2040x1536,8,yuv420p,1
0826.yuv,2040x1536,8,yuv420p,1
0899.yuv,2040x1360,8,yuv420p,1
0872.yuv,2040x1360,8,yuv420p,1
0832.yuv,2040x1360,8,yuv420p,1
0863.yuv,1504x2040,8,yuv420p,1
0810.yuv,2040x1536,8,yuv420p,1
0802.yuv,2040x1360,8,yuv420p,1
0859.yuv,2040x1360,8,yuv420p,1
0844.yuv,1360x2040,8,yuv420p,1
0897.yuv,2040x1368,8,yuv420p,1
0898.yuv,2040x1360,8,yuv420p,1
0887.yuv,2040x1360,8,yuv420p,1
0865.yuv,2040x1536,8,yuv420p,1
0869.yuv,1360x2040,8,yuv420p,1
0881.yuv,2040x1264,8,yuv420p,1
0831.yuv,2040x1360,8,yuv420p,1
0801.yuv,2040x1360,8,yuv420p,1
0890.yuv,2040x1368,8,yuv420p,1
0894.yuv,1360x2040,8,yuv420p,1
0864.yuv,2040x1360,8,yuv420p,1
0873.yuv,2040x1360,8,yuv420p,1
0817.yuv,2040x1536,8,yuv420p,1
0882.yuv,2040x1360,8,yuv420p,1
0803.yuv,2040x1536,8,yuv420p,1
0842.yuv,2040x1360,8,yuv420p,1
0815.yuv,2040x1360,8,yuv420p,1
0858.yuv,2040x1360,8,yuv420p,1
0830.yuv,2040x816,8,yuv420p,1
0841.yuv,2040x1360,8,yuv420p,1
0874.yuv,2040x1360,8,yuv420p,1
0824.yuv,2040x1360,8,yuv420p,1
0849.yuv,2040x1360,8,yuv420p,1
0867.yuv,1360x2040,8,yuv420p,1
0814.yuv,2040x1360,8,yuv420p,1
0876.yuv,2040x1360,8,yuv420p,1
0843.yuv,2040x1360,8,yuv420p,1
0850.yuv,2040x1360,8,yuv420p,1
0855.yuv,2040x2040,8,yuv420p,1
0822.yuv,2040x1600,8,yuv420p,1
0880.yuv,1360x2040,8,yuv420p,1
0856.yuv,2040x1360,8,yuv420p,1
0837.yuv,2040x1360,8,yuv420p,1
0885.yuv,2040x1360,8,yuv420p,1
0896.yuv,2040x1360,8,yuv420p,1
0821.yuv,2040x1360,8,yuv420p,1
0816.yuv,2040x1360,8,yuv420p,1
0813.yuv,2040x1464,8,yuv420p,1
0808.yuv,2040x1360,8,yuv420p,1
0854.yuv,2040x1072,8,yuv420p,1
0853.yuv,2040x1360,8,yuv420p,1
0891.yuv,1672x2040,8,yuv420p,1
0836.yuv,2040x1536,8,yuv420p,1
0807.yuv,2040x1128,8,yuv420p,1
0828.yuv,2040x1360,8,yuv420p,1
0889.yuv,2040x1360,8,yuv420p,1
0806.yuv,2040x1360,8,yuv420p,1
