input_image,reference_image,yuv_width,yuv_height,yuv_format,yuv_bitdepth
0045.yuv,0045.yuv,2040,1144,yuv420p,8
0132.yuv,0132.yuv,2040,1296,yuv420p,8
0387.yuv,0387.yuv,2040,976,yuv420p,8
0310.yuv,0310.yuv,2040,1360,yuv420p,8
0543.yuv,0543.yuv,1360,2040,yuv420p,8
0751.yuv,0751.yuv,2040,1360,yuv420p,8
0184.yuv,0184.yuv,2040,1360,yuv420p,8
0291.yuv,0291.yuv,2040,1264,yuv420p,8
0611.yuv,0611.yuv,2040,1360,yuv420p,8
0160.yuv,0160.yuv,2040,1360,yuv420p,8
0056.yuv,0056.yuv,2040,1384,yuv420p,8
0703.yuv,0703.yuv,1360,2040,yuv420p,8
0580.yuv,0580.yuv,2040,1344,yuv420p,8
0338.yuv,0338.yuv,2040,1360,yuv420p,8
0083.yuv,0083.yuv,2040,1168,yuv420p,8
0515.yuv,0515.yuv,2040,1360,yuv420p,8
0719.yuv,0719.yuv,2040,1360,yuv420p,8
0433.yuv,0433.yuv,2040,1360,yuv420p,8
0785.yuv,0785.yuv,2040,1224,yuv420p,8
0304.yuv,0304.yuv,2040,1224,yuv420p,8
0167.yuv,0167.yuv,1360,2040,yuv420p,8
0777.yuv,0777.yuv,2040,1536,yuv420p,8
0496.yuv,0496.yuv,2040,1360,yuv420p,8
0521.yuv,0521.yuv,1368,2040,yuv420p,8
0420.yuv,0420.yuv,1536,2040,yuv420p,8
0203.yuv,0203.yuv,2040,1360,yuv420p,8
0482.yuv,0482.yuv,2040,1488,yuv420p,8
0533.yuv,0533.yuv,2040,1360,yuv420p,8
0720.yuv,0720.yuv,2040,1360,yuv420p,8
0757.yuv,0757.yuv,1432,2040,yuv420p,8
0317.yuv,0317.yuv,2040,1360,yuv420p,8
0181.yuv,0181.yuv,2040,1536,yuv420p,8
0458.yuv,0458.yuv,2040,1360,yuv420p,8
0562.yuv,0562.yuv,2040,1360,yuv420p,8
0021.yuv,0021.yuv,2040,768,yuv420p,8
0712.yuv,0712.yuv,2040,1792,yuv420p,8
0255.yuv,0255.yuv,2040,1360,yuv420p,8
0654.yuv,0654.yuv,2040,1344,yuv420p,8
0271.yuv,0271.yuv,2040,1536,yuv420p,8
0245.yuv,0245.yuv,2040,1536,yuv420p,8
0450.yuv,0450.yuv,2040,2040,yuv420p,8
0046.yuv,0046.yuv,1360,2040,yuv420p,8
0517.yuv,0517.yuv,2040,1536,yuv420p,8
0665.yuv,0665.yuv,2040,1360,yuv420p,8
0795.yuv,0795.yuv,2040,1152,yuv420p,8
0382.yuv,0382.yuv,2040,1360,yuv420p,8
0721.yuv,0721.yuv,2040,1360,yuv420p,8
0731.yuv,0731.yuv,2040,1360,yuv420p,8
0315.yuv,0315.yuv,2040,1200,yuv420p,8
0097.yuv,0097.yuv,2040,1192,yuv420p,8
0010.yuv,0010.yuv,2040,1648,yuv420p,8
0411.yuv,0411.yuv,2040,1264,yuv420p,8
0413.yuv,0413.yuv,2040,1368,yuv420p,8
0068.yuv,0068.yuv,2040,1384,yuv420p,8
0342.yuv,0342.yuv,2040,1360,yuv420p,8
0524.yuv,0524.yuv,2040,1360,yuv420p,8
0514.yuv,0514.yuv,2040,1368,yuv420p,8
0388.yuv,0388.yuv,2040,1360,yuv420p,8
0787.yuv,0787.yuv,2040,1360,yuv420p,8
0642.yuv,0642.yuv,2040,1360,yuv420p,8
0079.yuv,0079.yuv,2040,1360,yuv420p,8
0005.yuv,0005.yuv,1608,2040,yuv420p,8
0746.yuv,0746.yuv,2040,1360,yuv420p,8
0215.yuv,0215.yuv,2040,1560,yuv420p,8
0546.yuv,0546.yuv,2040,1536,yuv420p,8
0266.yuv,0266.yuv,2040,1360,yuv420p,8
0633.yuv,0633.yuv,2040,1360,yuv420p,8
0117.yuv,0117.yuv,2040,1360,yuv420p,8
0582.yuv,0582.yuv,2040,1360,yuv420p,8
0799.yuv,0799.yuv,2040,1360,yuv420p,8
0092.yuv,0092.yuv,2040,1152,yuv420p,8
0701.yuv,0701.yuv,2040,1344,yuv420p,8
0024.yuv,0024.yuv,2040,1360,yuv420p,8
0553.yuv,0553.yuv,2040,1360,yuv420p,8
0351.yuv,0351.yuv,2040,1360,yuv420p,8
0421.yuv,0421.yuv,1528,2040,yuv420p,8
0664.yuv,0664.yuv,2040,1632,yuv420p,8
0029.yuv,0029.yuv,2040,1360,yuv420p,8
0075.yuv,0075.yuv,2040,1360,yuv420p,8
0643.yuv,0643.yuv,2040,1536,yuv420p,8
0440.yuv,0440.yuv,2040,1360,yuv420p,8
0560.yuv,0560.yuv,2040,1096,yuv420p,8
0532.yuv,0532.yuv,1360,2040,yuv420p,8
0593.yuv,0593.yuv,2040,1360,yuv420p,8
0598.yuv,0598.yuv,2040,1360,yuv420p,8
0258.yuv,0258.yuv,2040,1360,yuv420p,8
0707.yuv,0707.yuv,2040,1360,yuv420p,8
0539.yuv,0539.yuv,2040,1368,yuv420p,8
0674.yuv,0674.yuv,2040,1360,yuv420p,8
0277.yuv,0277.yuv,2040,1360,yuv420p,8
0327.yuv,0327.yuv,2040,1152,yuv420p,8
0601.yuv,0601.yuv,2040,1360,yuv420p,8
0474.yuv,0474.yuv,2040,1360,yuv420p,8
0503.yuv,0503.yuv,2040,1360,yuv420p,8
0762.yuv,0762.yuv,2040,1296,yuv420p,8
0715.yuv,0715.yuv,2040,1336,yuv420p,8
0175.yuv,0175.yuv,2040,1072,yuv420p,8
0407.yuv,0407.yuv,2040,1360,yuv420p,8
0372.yuv,0372.yuv,2040,1144,yuv420p,8
0537.yuv,0537.yuv,2040,1360,yuv420p,8
0559.yuv,0559.yuv,2040,1536,yuv420p,8
0214.yuv,0214.yuv,2040,1360,yuv420p,8
0780.yuv,0780.yuv,2040,1360,yuv420p,8
0104.yuv,0104.yuv,2040,1320,yuv420p,8
0513.yuv,0513.yuv,2040,2040,yuv420p,8
0689.yuv,0689.yuv,2040,1360,yuv420p,8
0330.yuv,0330.yuv,2040,1144,yuv420p,8
0545.yuv,0545.yuv,1992,2040,yuv420p,8
0672.yuv,0672.yuv,2040,1312,yuv420p,8
0177.yuv,0177.yuv,2040,1360,yuv420p,8
0519.yuv,0519.yuv,2040,1360,yuv420p,8
0003.yuv,0003.yuv,2040,1360,yuv420p,8
0418.yuv,0418.yuv,2040,1360,yuv420p,8
0506.yuv,0506.yuv,2040,1360,yuv420p,8
0170.yuv,0170.yuv,2040,1152,yuv420p,8
0476.yuv,0476.yuv,2040,1456,yuv420p,8
0758.yuv,0758.yuv,2040,1360,yuv420p,8
0733.yuv,0733.yuv,2040,1312,yuv420p,8
0049.yuv,0049.yuv,2040,1360,yuv420p,8
0554.yuv,0554.yuv,2040,1336,yuv420p,8
0015.yuv,0015.yuv,2040,1360,yuv420p,8
0786.yuv,0786.yuv,2040,1360,yuv420p,8
0766.yuv,0766.yuv,2040,1360,yuv420p,8
0768.yuv,0768.yuv,2040,1360,yuv420p,8
0628.yuv,0628.yuv,1632,2040,yuv420p,8
0687.yuv,0687.yuv,2040,1536,yuv420p,8
0734.yuv,0734.yuv,1360,2040,yuv420p,8
0749.yuv,0749.yuv,2040,1336,yuv420p,8
0800.yuv,0800.yuv,2040,1336,yuv420p,8
0263.yuv,0263.yuv,2040,1336,yuv420p,8
0289.yuv,0289.yuv,1360,2040,yuv420p,8
0171.yuv,0171.yuv,2040,1536,yuv420p,8
0585.yuv,0585.yuv,2040,1248,yuv420p,8
0698.yuv,0698.yuv,1968,2040,yuv420p,8
0392.yuv,0392.yuv,2040,1152,yuv420p,8
0153.yuv,0153.yuv,2040,1360,yuv420p,8
0681.yuv,0681.yuv,2040,1360,yuv420p,8
0586.yuv,0586.yuv,1432,2040,yuv420p,8
0362.yuv,0362.yuv,2040,1464,yuv420p,8
0435.yuv,0435.yuv,2040,1360,yuv420p,8
0359.yuv,0359.yuv,2040,1360,yuv420p,8
0497.yuv,0497.yuv,2040,1360,yuv420p,8
0589.yuv,0589.yuv,2040,1360,yuv420p,8
0071.yuv,0071.yuv,1360,2040,yuv420p,8
0772.yuv,0772.yuv,2040,1360,yuv420p,8
0542.yuv,0542.yuv,2040,1144,yuv420p,8
0248.yuv,0248.yuv,2040,1360,yuv420p,8
0528.yuv,0528.yuv,2040,1536,yuv420p,8
0394.yuv,0394.yuv,2040,1536,yuv420p,8
0059.yuv,0059.yuv,1648,2040,yuv420p,8
0414.yuv,0414.yuv,1360,2040,yuv420p,8
0091.yuv,0091.yuv,2040,1536,yuv420p,8
0688.yuv,0688.yuv,2040,1360,yuv420p,8
0384.yuv,0384.yuv,2040,1360,yuv420p,8
0510.yuv,0510.yuv,2040,1360,yuv420p,8
0321.yuv,0321.yuv,2040,1360,yuv420p,8
0538.yuv,0538.yuv,2040,1360,yuv420p,8
0439.yuv,0439.yuv,2040,1392,yuv420p,8
0797.yuv,0797.yuv,2040,1416,yuv420p,8
0760.yuv,0760.yuv,1360,2040,yuv420p,8
0294.yuv,0294.yuv,2040,1360,yuv420p,8
0218.yuv,0218.yuv,2040,1360,yuv420p,8
0706.yuv,0706.yuv,2040,1368,yuv420p,8
0353.yuv,0353.yuv,2040,1536,yuv420p,8
0312.yuv,0312.yuv,1720,2040,yuv420p,8
0426.yuv,0426.yuv,2040,1168,yuv420p,8
0575.yuv,0575.yuv,2040,1360,yuv420p,8
0357.yuv,0357.yuv,2040,1176,yuv420p,8
0577.yuv,0577.yuv,1344,2040,yuv420p,8
0053.yuv,0053.yuv,2040,1360,yuv420p,8
0343.yuv,0343.yuv,2040,1200,yuv420p,8
0509.yuv,0509.yuv,2040,1368,yuv420p,8
0166.yuv,0166.yuv,2040,1360,yuv420p,8
0301.yuv,0301.yuv,2040,1360,yuv420p,8
0240.yuv,0240.yuv,2040,1840,yuv420p,8
0022.yuv,0022.yuv,2040,960,yuv420p,8
0306.yuv,0306.yuv,2040,1360,yuv420p,8
0438.yuv,0438.yuv,2040,1360,yuv420p,8
0309.yuv,0309.yuv,2040,1360,yuv420p,8
0778.yuv,0778.yuv,2040,1360,yuv420p,8
0017.yuv,0017.yuv,2040,1360,yuv420p,8
0011.yuv,0011.yuv,2040,1360,yuv420p,8
0500.yuv,0500.yuv,2040,2040,yuv420p,8
0283.yuv,0283.yuv,2040,1360,yuv420p,8
0529.yuv,0529.yuv,2040,1360,yuv420p,8
0028.yuv,0028.yuv,2040,1992,yuv420p,8
0798.yuv,0798.yuv,2040,1360,yuv420p,8
0696.yuv,0696.yuv,1360,2040,yuv420p,8
0541.yuv,0541.yuv,2040,1368,yuv420p,8
0434.yuv,0434.yuv,2040,1224,yuv420p,8
0374.yuv,0374.yuv,1632,2040,yuv420p,8
0724.yuv,0724.yuv,1360,2040,yuv420p,8
0422.yuv,0422.yuv,1360,2040,yuv420p,8
0225.yuv,0225.yuv,2040,1360,yuv420p,8
0085.yuv,0085.yuv,2040,1360,yuv420p,8
0051.yuv,0051.yuv,2040,1368,yuv420p,8
0634.yuv,0634.yuv,2040,1360,yuv420p,8
0390.yuv,0390.yuv,2040,1312,yuv420p,8
0348.yuv,0348.yuv,2040,1264,yuv420p,8
0231.yuv,0231.yuv,2040,1360,yuv420p,8
0090.yuv,0090.yuv,2040,1360,yuv420p,8
0241.yuv,0241.yuv,2040,1360,yuv420p,8
0282.yuv,0282.yuv,2040,1360,yuv420p,8
0100.yuv,0100.yuv,2040,1360,yuv420p,8
0080.yuv,0080.yuv,2040,1336,yuv420p,8
0572.yuv,0572.yuv,2040,1360,yuv420p,8
0213.yuv,0213.yuv,2040,1360,yuv420p,8
0288.yuv,0288.yuv,2040,1360,yuv420p,8
0516.yuv,0516.yuv,2040,1536,yuv420p,8
0242.yuv,0242.yuv,2040,1360,yuv420p,8
0709.yuv,0709.yuv,2040,1360,yuv420p,8
0583.yuv,0583.yuv,2040,1192,yuv420p,8
0142.yuv,0142.yuv,2040,1360,yuv420p,8
0618.yuv,0618.yuv,2040,1360,yuv420p,8
0682.yuv,0682.yuv,2040,1368,yuv420p,8
0619.yuv,0619.yuv,2040,1528,yuv420p,8
0376.yuv,0376.yuv,2040,1360,yuv420p,8
0052.yuv,0052.yuv,2040,1360,yuv420p,8
0595.yuv,0595.yuv,2040,1432,yuv420p,8
0627.yuv,0627.yuv,2040,864,yuv420p,8
0389.yuv,0389.yuv,2040,1360,yuv420p,8
0796.yuv,0796.yuv,2040,1360,yuv420p,8
0655.yuv,0655.yuv,2040,1360,yuv420p,8
0400.yuv,0400.yuv,2040,1288,yuv420p,8
0197.yuv,0197.yuv,2040,1360,yuv420p,8
0641.yuv,0641.yuv,2040,1360,yuv420p,8
0099.yuv,0099.yuv,2040,1536,yuv420p,8
0695.yuv,0695.yuv,2040,1360,yuv420p,8
0038.yuv,0038.yuv,2040,1224,yuv420p,8
0463.yuv,0463.yuv,2040,1368,yuv420p,8
0472.yuv,0472.yuv,2040,1360,yuv420p,8
0069.yuv,0069.yuv,1248,2040,yuv420p,8
0256.yuv,0256.yuv,2040,1360,yuv420p,8
0784.yuv,0784.yuv,2040,1360,yuv420p,8
0340.yuv,0340.yuv,2040,744,yuv420p,8
0782.yuv,0782.yuv,1632,2040,yuv420p,8
0131.yuv,0131.yuv,2040,1360,yuv420p,8
0779.yuv,0779.yuv,2040,1360,yuv420p,8
0023.yuv,0023.yuv,2040,1360,yuv420p,8
0152.yuv,0152.yuv,2040,1360,yuv420p,8
0354.yuv,0354.yuv,2040,1360,yuv420p,8
0691.yuv,0691.yuv,2040,1360,yuv420p,8
0344.yuv,0344.yuv,1360,2040,yuv420p,8
0060.yuv,0060.yuv,2040,1224,yuv420p,8
0246.yuv,0246.yuv,1360,2040,yuv420p,8
0036.yuv,0036.yuv,2040,1536,yuv420p,8
0484.yuv,0484.yuv,2040,1360,yuv420p,8
0626.yuv,0626.yuv,2040,1360,yuv420p,8
0034.yuv,0034.yuv,2040,1360,yuv420p,8
0550.yuv,0550.yuv,2040,1224,yuv420p,8
0191.yuv,0191.yuv,2040,1152,yuv420p,8
0007.yuv,0007.yuv,2040,1360,yuv420p,8
0769.yuv,0769.yuv,2040,1360,yuv420p,8
0275.yuv,0275.yuv,2040,1360,yuv420p,8
0012.yuv,0012.yuv,2040,1360,yuv420p,8
0252.yuv,0252.yuv,2040,1360,yuv420p,8
0364.yuv,0364.yuv,2040,1360,yuv420p,8
0502.yuv,0502.yuv,2040,1360,yuv420p,8
0125.yuv,0125.yuv,2040,1360,yuv420p,8
0031.yuv,0031.yuv,2040,1360,yuv420p,8
0673.yuv,0673.yuv,2040,1152,yuv420p,8
0401.yuv,0401.yuv,2040,1360,yuv420p,8
0436.yuv,0436.yuv,2040,1360,yuv420p,8
0702.yuv,0702.yuv,2040,1320,yuv420p,8
0260.yuv,0260.yuv,2040,1360,yuv420p,8
0381.yuv,0381.yuv,2040,1456,yuv420p,8
0459.yuv,0459.yuv,2040,1360,yuv420p,8
0102.yuv,0102.yuv,2040,1368,yuv420p,8
0612.yuv,0612.yuv,2040,1192,yuv420p,8
0333.yuv,0333.yuv,2040,1360,yuv420p,8
0030.yuv,0030.yuv,2040,1272,yuv420p,8
0625.yuv,0625.yuv,1360,2040,yuv420p,8
0063.yuv,0063.yuv,2040,1584,yuv420p,8
0722.yuv,0722.yuv,2040,1360,yuv420p,8
0183.yuv,0183.yuv,2040,1360,yuv420p,8
0454.yuv,0454.yuv,2040,1360,yuv420p,8
0639.yuv,0639.yuv,2040,1360,yuv420p,8
0410.yuv,0410.yuv,1360,2040,yuv420p,8
0322.yuv,0322.yuv,2040,1648,yuv420p,8
0558.yuv,0558.yuv,2040,1360,yuv420p,8
0202.yuv,0202.yuv,2040,1360,yuv420p,8
0086.yuv,0086.yuv,2040,1360,yuv420p,8
0647.yuv,0647.yuv,2040,1360,yuv420p,8
0466.yuv,0466.yuv,2040,1360,yuv420p,8
0485.yuv,0485.yuv,2040,1360,yuv420p,8
0147.yuv,0147.yuv,2040,1656,yuv420p,8
0383.yuv,0383.yuv,2040,1512,yuv420p,8
0571.yuv,0571.yuv,2040,1360,yuv420p,8
0120.yuv,0120.yuv,2040,1360,yuv420p,8
0329.yuv,0329.yuv,1360,2040,yuv420p,8
0606.yuv,0606.yuv,2040,1360,yuv420p,8
0164.yuv,0164.yuv,2040,1360,yuv420p,8
0692.yuv,0692.yuv,2040,1360,yuv420p,8
0089.yuv,0089.yuv,1536,2040,yuv420p,8
0158.yuv,0158.yuv,2040,1224,yuv420p,8
0020.yuv,0020.yuv,2040,1392,yuv420p,8
0135.yuv,0135.yuv,2040,1344,yuv420p,8
0211.yuv,0211.yuv,2040,1360,yuv420p,8
0054.yuv,0054.yuv,2040,1336,yuv420p,8
0679.yuv,0679.yuv,2040,1464,yuv420p,8
0535.yuv,0535.yuv,2040,1288,yuv420p,8
0316.yuv,0316.yuv,2040,1336,yuv420p,8
0467.yuv,0467.yuv,1360,2040,yuv420p,8
0300.yuv,0300.yuv,2040,1320,yuv420p,8
0305.yuv,0305.yuv,2040,1360,yuv420p,8
0212.yuv,0212.yuv,2040,1536,yuv420p,8
0479.yuv,0479.yuv,2040,1360,yuv420p,8
0412.yuv,0412.yuv,2040,1360,yuv420p,8
0630.yuv,0630.yuv,2040,1360,yuv420p,8
0465.yuv,0465.yuv,2040,1152,yuv420p,8
0287.yuv,0287.yuv,2040,1360,yuv420p,8
0742.yuv,0742.yuv,2040,1360,yuv420p,8
0130.yuv,0130.yuv,2040,1360,yuv420p,8
0098.yuv,0098.yuv,2040,1536,yuv420p,8
0254.yuv,0254.yuv,2040,1360,yuv420p,8
0613.yuv,0613.yuv,2040,1584,yuv420p,8
0073.yuv,0073.yuv,2040,1144,yuv420p,8
0403.yuv,0403.yuv,2040,1360,yuv420p,8
0208.yuv,0208.yuv,2040,1360,yuv420p,8
0016.yuv,0016.yuv,2040,1360,yuv420p,8
0399.yuv,0399.yuv,1360,2040,yuv420p,8
0428.yuv,0428.yuv,2040,1360,yuv420p,8
0640.yuv,0640.yuv,2040,1360,yuv420p,8
0067.yuv,0067.yuv,2040,1320,yuv420p,8
0468.yuv,0468.yuv,2040,1360,yuv420p,8
0590.yuv,0590.yuv,1360,2040,yuv420p,8
0187.yuv,0187.yuv,2040,1360,yuv420p,8
0109.yuv,0109.yuv,2040,1360,yuv420p,8
0662.yuv,0662.yuv,2040,1360,yuv420p,8
0464.yuv,0464.yuv,2040,1360,yuv420p,8
0417.yuv,0417.yuv,2040,1360,yuv420p,8
0190.yuv,0190.yuv,2040,1360,yuv420p,8
0189.yuv,0189.yuv,2040,1360,yuv420p,8
0653.yuv,0653.yuv,2040,1584,yuv420p,8
0386.yuv,0386.yuv,2040,1360,yuv420p,8
0328.yuv,0328.yuv,2040,1360,yuv420p,8
0331.yuv,0331.yuv,1360,2040,yuv420p,8
0774.yuv,0774.yuv,2040,1360,yuv420p,8
0600.yuv,0600.yuv,2040,1536,yuv420p,8
0232.yuv,0232.yuv,2040,1360,yuv420p,8
0172.yuv,0172.yuv,2040,1264,yuv420p,8
0295.yuv,0295.yuv,2040,1360,yuv420p,8
0791.yuv,0791.yuv,2040,1360,yuv420p,8
0195.yuv,0195.yuv,2040,1360,yuv420p,8
0756.yuv,0756.yuv,2040,1360,yuv420p,8
0373.yuv,0373.yuv,1360,2040,yuv420p,8
0035.yuv,0035.yuv,2040,1360,yuv420p,8
0286.yuv,0286.yuv,2040,1536,yuv420p,8
0755.yuv,0755.yuv,2040,1360,yuv420p,8
0494.yuv,0494.yuv,2040,1360,yuv420p,8
0663.yuv,0663.yuv,2040,1360,yuv420p,8
0694.yuv,0694.yuv,1360,2040,yuv420p,8
0588.yuv,0588.yuv,2040,1360,yuv420p,8
0093.yuv,0093.yuv,2040,1368,yuv420p,8
0393.yuv,0393.yuv,2040,1360,yuv420p,8
0697.yuv,0697.yuv,2040,1360,yuv420p,8
0078.yuv,0078.yuv,2040,1360,yuv420p,8
0270.yuv,0270.yuv,2040,1360,yuv420p,8
0380.yuv,0380.yuv,2040,1272,yuv420p,8
0188.yuv,0188.yuv,2040,1552,yuv420p,8
0070.yuv,0070.yuv,2040,1360,yuv420p,8
0656.yuv,0656.yuv,2040,1320,yuv420p,8
0115.yuv,0115.yuv,2040,1536,yuv420p,8
0001.yuv,0001.yuv,2040,1408,yuv420p,8
0303.yuv,0303.yuv,2040,1360,yuv420p,8
0281.yuv,0281.yuv,2040,1152,yuv420p,8
0453.yuv,0453.yuv,2040,1536,yuv420p,8
0163.yuv,0163.yuv,2040,1360,yuv420p,8
0222.yuv,0222.yuv,2040,1168,yuv420p,8
0579.yuv,0579.yuv,2040,1152,yuv420p,8
0201.yuv,0201.yuv,2040,1536,yuv420p,8
0753.yuv,0753.yuv,2040,1536,yuv420p,8
0129.yuv,0129.yuv,2040,1360,yuv420p,8
0792.yuv,0792.yuv,2040,1360,yuv420p,8
0226.yuv,0226.yuv,2040,1360,yuv420p,8
0480.yuv,0480.yuv,2040,1360,yuv420p,8
0648.yuv,0648.yuv,2040,1360,yuv420p,8
0478.yuv,0478.yuv,2040,1360,yuv420p,8
0617.yuv,0617.yuv,2040,1360,yuv420p,8
0037.yuv,0037.yuv,2040,1360,yuv420p,8
0042.yuv,0042.yuv,2040,1360,yuv420p,8
0690.yuv,0690.yuv,1360,2040,yuv420p,8
0636.yuv,0636.yuv,2040,1360,yuv420p,8
0409.yuv,0409.yuv,2040,1368,yuv420p,8
0462.yuv,0462.yuv,2040,1360,yuv420p,8
0229.yuv,0229.yuv,2040,1296,yuv420p,8
0267.yuv,0267.yuv,2040,1360,yuv420p,8
0680.yuv,0680.yuv,2040,1216,yuv420p,8
0616.yuv,0616.yuv,2040,1368,yuv420p,8
0705.yuv,0705.yuv,2040,1360,yuv420p,8
0661.yuv,0661.yuv,2040,1296,yuv420p,8
0631.yuv,0631.yuv,2040,1360,yuv420p,8
0511.yuv,0511.yuv,2040,1152,yuv420p,8
0081.yuv,0081.yuv,2040,1360,yuv420p,8
0113.yuv,0113.yuv,2040,1368,yuv420p,8
0040.yuv,0040.yuv,2040,1360,yuv420p,8
0566.yuv,0566.yuv,2040,1368,yuv420p,8
0169.yuv,0169.yuv,2040,1360,yuv420p,8
0622.yuv,0622.yuv,2040,1456,yuv420p,8
0110.yuv,0110.yuv,2040,1360,yuv420p,8
0108.yuv,0108.yuv,2040,1536,yuv420p,8
0066.yuv,0066.yuv,2040,1360,yuv420p,8
0296.yuv,0296.yuv,2040,1360,yuv420p,8
0667.yuv,0667.yuv,2040,1360,yuv420p,8
0491.yuv,0491.yuv,2040,1368,yuv420p,8
0432.yuv,0432.yuv,2040,1360,yuv420p,8
0573.yuv,0573.yuv,2040,1360,yuv420p,8
0748.yuv,0748.yuv,2040,1536,yuv420p,8
0536.yuv,0536.yuv,2040,1360,yuv420p,8
0584.yuv,0584.yuv,2040,1360,yuv420p,8
0126.yuv,0126.yuv,2040,1464,yuv420p,8
0259.yuv,0259.yuv,2040,1296,yuv420p,8
0565.yuv,0565.yuv,1360,2040,yuv420p,8
0335.yuv,0335.yuv,2040,1272,yuv420p,8
0632.yuv,0632.yuv,2040,1360,yuv420p,8
0318.yuv,0318.yuv,2040,1360,yuv420p,8
0549.yuv,0549.yuv,2040,1360,yuv420p,8
0139.yuv,0139.yuv,2040,952,yuv420p,8
0675.yuv,0675.yuv,2040,1360,yuv420p,8
0274.yuv,0274.yuv,2040,1360,yuv420p,8
0564.yuv,0564.yuv,2040,1608,yuv420p,8
0486.yuv,0486.yuv,2040,1536,yuv420p,8
0146.yuv,0146.yuv,2040,1360,yuv420p,8
0136.yuv,0136.yuv,2040,1360,yuv420p,8
0008.yuv,0008.yuv,2040,1360,yuv420p,8
0666.yuv,0666.yuv,1480,2040,yuv420p,8
0119.yuv,0119.yuv,1360,2040,yuv420p,8
0243.yuv,0243.yuv,2040,784,yuv420p,8
0337.yuv,0337.yuv,1632,2040,yuv420p,8
0339.yuv,0339.yuv,2040,1360,yuv420p,8
0332.yuv,0332.yuv,2040,1224,yuv420p,8
0192.yuv,0192.yuv,2040,1456,yuv420p,8
0105.yuv,0105.yuv,2040,1296,yuv420p,8
0313.yuv,0313.yuv,1360,2040,yuv420p,8
0451.yuv,0451.yuv,1360,2040,yuv420p,8
0019.yuv,0019.yuv,2040,1536,yuv420p,8
0587.yuv,0587.yuv,2040,1368,yuv420p,8
0200.yuv,0200.yuv,2040,1360,yuv420p,8
0239.yuv,0239.yuv,2040,1152,yuv420p,8
0148.yuv,0148.yuv,2040,1360,yuv420p,8
0594.yuv,0594.yuv,2040,1360,yuv420p,8
0668.yuv,0668.yuv,2040,1360,yuv420p,8
0624.yuv,0624.yuv,1360,2040,yuv420p,8
0325.yuv,0325.yuv,2040,1360,yuv420p,8
0752.yuv,0752.yuv,1176,2040,yuv420p,8
0261.yuv,0261.yuv,2040,1360,yuv420p,8
0693.yuv,0693.yuv,2040,1536,yuv420p,8
0591.yuv,0591.yuv,2040,1216,yuv420p,8
0747.yuv,0747.yuv,2040,1464,yuv420p,8
0276.yuv,0276.yuv,2040,1360,yuv420p,8
0761.yuv,0761.yuv,2040,1440,yuv420p,8
0395.yuv,0395.yuv,2040,1360,yuv420p,8
0716.yuv,0716.yuv,2040,2040,yuv420p,8
0770.yuv,0770.yuv,2040,1360,yuv420p,8
0101.yuv,0101.yuv,2040,1512,yuv420p,8
0257.yuv,0257.yuv,2040,1360,yuv420p,8
0157.yuv,0157.yuv,2040,1360,yuv420p,8
0391.yuv,0391.yuv,2040,1360,yuv420p,8
0150.yuv,0150.yuv,1168,2040,yuv420p,8
0138.yuv,0138.yuv,2040,1360,yuv420p,8
0247.yuv,0247.yuv,2040,1360,yuv420p,8
0182.yuv,0182.yuv,2040,1248,yuv420p,8
0790.yuv,0790.yuv,2040,1360,yuv420p,8
0112.yuv,0112.yuv,1360,2040,yuv420p,8
0574.yuv,0574.yuv,2040,1336,yuv420p,8
0789.yuv,0789.yuv,2040,1264,yuv420p,8
0107.yuv,0107.yuv,2040,1360,yuv420p,8
0205.yuv,0205.yuv,2040,856,yuv420p,8
0498.yuv,0498.yuv,2040,1360,yuv420p,8
0334.yuv,0334.yuv,2040,1360,yuv420p,8
0530.yuv,0530.yuv,2040,1360,yuv420p,8
0143.yuv,0143.yuv,2040,1360,yuv420p,8
0726.yuv,0726.yuv,2040,1152,yuv420p,8
0781.yuv,0781.yuv,2040,1360,yuv420p,8
0735.yuv,0735.yuv,2040,1536,yuv420p,8
0461.yuv,0461.yuv,1440,2040,yuv420p,8
0763.yuv,0763.yuv,2040,1536,yuv420p,8
0419.yuv,0419.yuv,2040,1536,yuv420p,8
0621.yuv,0621.yuv,2040,1360,yuv420p,8
0193.yuv,0193.yuv,2040,1360,yuv420p,8
0773.yuv,0773.yuv,2040,1360,yuv420p,8
0151.yuv,0151.yuv,2040,1360,yuv420p,8
0064.yuv,0064.yuv,2040,1360,yuv420p,8
0523.yuv,0523.yuv,2040,888,yuv420p,8
0623.yuv,0623.yuv,2040,1360,yuv420p,8
0346.yuv,0346.yuv,2040,1360,yuv420p,8
0299.yuv,0299.yuv,2040,1392,yuv420p,8
0161.yuv,0161.yuv,2040,1264,yuv420p,8
0269.yuv,0269.yuv,2040,1632,yuv420p,8
0512.yuv,0512.yuv,2040,1456,yuv420p,8
0599.yuv,0599.yuv,2040,1360,yuv420p,8
0072.yuv,0072.yuv,2040,1360,yuv420p,8
0754.yuv,0754.yuv,2040,1360,yuv420p,8
0194.yuv,0194.yuv,2040,1360,yuv420p,8
0615.yuv,0615.yuv,1360,2040,yuv420p,8
0096.yuv,0096.yuv,2040,1360,yuv420p,8
0446.yuv,0446.yuv,2040,1360,yuv420p,8
0444.yuv,0444.yuv,2040,1360,yuv420p,8
0700.yuv,0700.yuv,2040,1728,yuv420p,8
